studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_NY,2025,NY,1,5,9,11,5211,IL23-2954,NA,subplot,B4I_2025_NY_5211_subplot_1,25,68,102,18,61,86,16,2,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,11,5211,IL23-2954,NA,subplot,B4I_2025_NY_5211_subplot_2,26,73,104,18,69,86,15,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,11,5211,IL23-2954,NA,subplot,B4I_2025_NY_5211_subplot_3,27,81,110,20,68,92,31,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,12,5212,IL20-7727,NDP250049Y,plot,B4I_2025_NY_5212,NA,NA,NA,NA,NA,NA,NA,NA,8,171,174
B4I_2025_NY,2025,NY,1,5,9,12,5212,IL20-7727,NA,subplot,B4I_2025_NY_5212_subplot_1,30,82,109,22,75,87,19,13,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,12,5212,IL20-7727,NA,subplot,B4I_2025_NY_5212_subplot_2,31,83,108,24,75,85,28,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,12,5212,IL20-7727,NA,subplot,B4I_2025_NY_5212_subplot_3,31,77,103,22,70,83,16,6,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,13,5213,IL23-4469,NDP250151Y,plot,B4I_2025_NY_5213,NA,NA,NA,NA,NA,NA,NA,NA,0,174,170
B4I_2025_NY,2025,NY,1,5,9,13,5213,IL23-4469,NA,subplot,B4I_2025_NY_5213_subplot_1,27,71,88,19,77,75,9,2,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,13,5213,IL23-4469,NA,subplot,B4I_2025_NY_5213_subplot_2,29,66,88,21,78,78,19,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,13,5213,IL23-4469,NA,subplot,B4I_2025_NY_5213_subplot_3,28,65,86,23,72,80,27,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,14,5214,IL23-1947,NDP250141G,plot,B4I_2025_NY_5214,NA,NA,NA,NA,NA,NA,NA,NA,3,174,174
B4I_2025_NY,2025,NY,1,5,9,14,5214,IL23-1947,NA,subplot,B4I_2025_NY_5214_subplot_1,24,74,96,18,67,73,24,12,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,14,5214,IL23-1947,NA,subplot,B4I_2025_NY_5214_subplot_2,24,74,96,18,67,76,19,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,14,5214,IL23-1947,NA,subplot,B4I_2025_NY_5214_subplot_3,23,71,93,19,60,74,5,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,15,5215,IL23-4469,NDP250104G,plot,B4I_2025_NY_5215,NA,NA,NA,NA,NA,NA,NA,NA,0,174,175
B4I_2025_NY,2025,NY,1,5,9,15,5215,IL23-4469,NA,subplot,B4I_2025_NY_5215_subplot_1,27,69,92,17,58,77,15,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,15,5215,IL23-4469,NA,subplot,B4I_2025_NY_5215_subplot_2,26,75,90,17,58,73,13,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,15,5215,IL23-4469,NA,subplot,B4I_2025_NY_5215_subplot_3,30,85,96,16,59,79,29,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,16,5216,IL23-2235,NDP250081Y,plot,B4I_2025_NY_5216,NA,NA,NA,NA,NA,NA,NA,NA,9,171,176
B4I_2025_NY,2025,NY,1,5,9,16,5216,IL23-2235,NA,subplot,B4I_2025_NY_5216_subplot_1,26,70,87,19,76,68,20,12,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,16,5216,IL23-2235,NA,subplot,B4I_2025_NY_5216_subplot_2,28,75,81,21,66,65,16,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,16,5216,IL23-2235,NA,subplot,B4I_2025_NY_5216_subplot_3,20,75,99,15,61,80,18,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,17,5217,IL23-3842,NDP250170Y,plot,B4I_2025_NY_5217,NA,NA,NA,NA,NA,NA,NA,NA,6,172,177
B4I_2025_NY,2025,NY,1,5,9,17,5217,IL23-3842,NA,subplot,B4I_2025_NY_5217_subplot_1,27,75,104,17,68,91,15,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,17,5217,IL23-3842,NA,subplot,B4I_2025_NY_5217_subplot_2,29,82,95,17,72,80,15,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,17,5217,IL23-3842,NA,subplot,B4I_2025_NY_5217_subplot_3,32,86,105,17,66,75,24,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,18,5218,IL23-1414,NDP170104Y,plot,B4I_2025_NY_5218,NA,NA,NA,NA,NA,NA,NA,NA,9,171,172
B4I_2025_NY,2025,NY,1,5,9,18,5218,IL23-1414,NA,subplot,B4I_2025_NY_5218_subplot_1,25,84,NA,21,71,75,27,16,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,18,5218,IL23-1414,NA,subplot,B4I_2025_NY_5218_subplot_2,28,82,78,21,75,69,29,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,18,5218,IL23-1414,NA,subplot,B4I_2025_NY_5218_subplot_3,27,80,100,20,76,83,18,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,19,5219,IL23-1421,NDP150221G,plot,B4I_2025_NY_5219,NA,NA,NA,NA,NA,NA,NA,NA,9,173,175
B4I_2025_NY,2025,NY,1,5,9,19,5219,IL23-1421,NA,subplot,B4I_2025_NY_5219_subplot_1,23,70,88,17,60,80,14,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,19,5219,IL23-1421,NA,subplot,B4I_2025_NY_5219_subplot_2,23,81,85,14,69,93,14,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,19,5219,IL23-1421,NA,subplot,B4I_2025_NY_5219_subplot_3,25,67,98,17,79,86,18,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,20,5220,IL23-4049,NDP250187G,plot,B4I_2025_NY_5220,NA,NA,NA,NA,NA,NA,NA,NA,5,171,176
B4I_2025_NY,2025,NY,1,5,9,20,5220,IL23-4049,NA,subplot,B4I_2025_NY_5220_subplot_1,28,67,97,18,62,79,21,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,20,5220,IL23-4049,NA,subplot,B4I_2025_NY_5220_subplot_2,30,75,97,19,68,96,21,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,20,5220,IL23-4049,NA,subplot,B4I_2025_NY_5220_subplot_3,28,71,96,14,64,77,28,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,21,5221,IL23-1610,NDP250035G,plot,B4I_2025_NY_5221,NA,NA,NA,NA,NA,NA,NA,NA,9,169,178
B4I_2025_NY,2025,NY,1,5,9,21,5221,IL23-1610,NA,subplot,B4I_2025_NY_5221_subplot_1,25,75,102,16,51,76,7,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,21,5221,IL23-1610,NA,subplot,B4I_2025_NY_5221_subplot_2,24,86,94,20,83,102,23,16,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,21,5221,IL23-1610,NA,subplot,B4I_2025_NY_5221_subplot_3,31,87,100,21,70,92,29,13,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,22,5222,IL23-1668,NDP170183Y,plot,B4I_2025_NY_5222,NA,NA,NA,NA,NA,NA,NA,NA,9,170,174
B4I_2025_NY,2025,NY,1,5,9,22,5222,IL23-1668,NA,subplot,B4I_2025_NY_5222_subplot_1,27,84,87,19,77,95,15,13,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,22,5222,IL23-1668,NA,subplot,B4I_2025_NY_5222_subplot_2,25,84,108,21,70,88,11,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,22,5222,IL23-1668,NA,subplot,B4I_2025_NY_5222_subplot_3,25,83,100,19,69,85,21,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,23,5223,IL23-723,NDP250128Y,plot,B4I_2025_NY_5223,NA,NA,NA,NA,NA,NA,NA,NA,4,172,177
B4I_2025_NY,2025,NY,1,5,9,23,5223,IL23-723,NA,subplot,B4I_2025_NY_5223_subplot_1,27,79,107,17,68,83,16,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,23,5223,IL23-723,NA,subplot,B4I_2025_NY_5223_subplot_2,27,80,107,18,64,81,19,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,23,5223,IL23-723,NA,subplot,B4I_2025_NY_5223_subplot_3,34,82,108,24,75,91,25,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,24,5224,IL19-6432,NDP250069Y,plot,B4I_2025_NY_5224,NA,NA,NA,NA,NA,NA,NA,NA,9,170,173
B4I_2025_NY,2025,NY,1,5,9,24,5224,IL19-6432,NA,subplot,B4I_2025_NY_5224_subplot_1,32,86,103,23,80,90,20,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,24,5224,IL19-6432,NA,subplot,B4I_2025_NY_5224_subplot_2,28,74,103,21,82,95,15,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,24,5224,IL19-6432,NA,subplot,B4I_2025_NY_5224_subplot_3,25,60,94,15,69,83,12,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,25,5225,IL23-971,NDP150221G,plot,B4I_2025_NY_5225,NA,NA,NA,NA,NA,NA,NA,NA,6,175,176
B4I_2025_NY,2025,NY,1,5,9,25,5225,IL23-971,NA,subplot,B4I_2025_NY_5225_subplot_1,23,82,99,18,76,77,13,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,25,5225,IL23-971,NA,subplot,B4I_2025_NY_5225_subplot_2,28,85,49,18,75,47,20,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,9,25,5225,IL23-971,NA,subplot,B4I_2025_NY_5225_subplot_3,24,84,76,25,78,64,24,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,25,5226,IL23-1163,NDP170089G,plot,B4I_2025_NY_5226,NA,NA,NA,NA,NA,NA,NA,NA,3,173,173
B4I_2025_NY,2025,NY,1,5,10,25,5226,IL23-1163,NA,subplot,B4I_2025_NY_5226_subplot_1,26,82,104,20,59,71,16,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,25,5226,IL23-1163,NA,subplot,B4I_2025_NY_5226_subplot_2,26,77,101,19,53,45,16,12,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,25,5226,IL23-1163,NA,subplot,B4I_2025_NY_5226_subplot_3,27,75,103,19,61,35,7,15,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,24,5227,IL23-1422,ND DAWN,plot,B4I_2025_NY_5227,NA,NA,NA,NA,NA,NA,NA,NA,9,172,172
B4I_2025_NY,2025,NY,1,5,10,24,5227,IL23-1422,NA,subplot,B4I_2025_NY_5227_subplot_1,26,80,88,17,65,73,15,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,24,5227,IL23-1422,NA,subplot,B4I_2025_NY_5227_subplot_2,26,70,103,21,65,78,23,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,24,5227,IL23-1422,NA,subplot,B4I_2025_NY_5227_subplot_3,19,70,99,9,59,73,7,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,23,5228,IL23-259,NDP250135Y,plot,B4I_2025_NY_5228,NA,NA,NA,NA,NA,NA,NA,NA,7,169,175
B4I_2025_NY,2025,NY,1,5,10,23,5228,IL23-259,NA,subplot,B4I_2025_NY_5228_subplot_1,27,71,92,15,61,73,12,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,23,5228,IL23-259,NA,subplot,B4I_2025_NY_5228_subplot_2,32,85,96,23,71,80,24,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,23,5228,IL23-259,NA,subplot,B4I_2025_NY_5228_subplot_3,30,76,94,20,72,82,19,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,22,5229,IL20-746,NDP170031G,plot,B4I_2025_NY_5229,NA,NA,NA,NA,NA,NA,NA,NA,8,169,172
B4I_2025_NY,2025,NY,1,5,10,22,5229,IL20-746,NA,subplot,B4I_2025_NY_5229_subplot_1,32,85,90,21,80,99,25,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,22,5229,IL20-746,NA,subplot,B4I_2025_NY_5229_subplot_2,33,78,84,19,83,92,22,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,22,5229,IL20-746,NA,subplot,B4I_2025_NY_5229_subplot_3,27,86,88,20,68,96,6,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,21,5230,IL23-913,NDP250071Y,plot,B4I_2025_NY_5230,NA,NA,NA,NA,NA,NA,NA,NA,0,174,176
B4I_2025_NY,2025,NY,1,5,10,21,5230,IL23-913,NA,subplot,B4I_2025_NY_5230_subplot_1,22,76,100,14,71,86,13,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,21,5230,IL23-913,NA,subplot,B4I_2025_NY_5230_subplot_2,24,86,100,21,74,86,30,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,21,5230,IL23-913,NA,subplot,B4I_2025_NY_5230_subplot_3,27,81,105,20,76,85,37,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,20,5231,IL23-259,NDP250160Y,plot,B4I_2025_NY_5231,NA,NA,NA,NA,NA,NA,NA,NA,8,169,172
B4I_2025_NY,2025,NY,1,5,10,20,5231,IL23-259,NA,subplot,B4I_2025_NY_5231_subplot_1,30,74,88,19,62,77,22,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,20,5231,IL23-259,NA,subplot,B4I_2025_NY_5231_subplot_2,29,77,90,20,66,83,18,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,20,5231,IL23-259,NA,subplot,B4I_2025_NY_5231_subplot_3,29,72,87,16,65,82,14,0,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,19,5232,IL22-4169,NDP250077Y,plot,B4I_2025_NY_5232,NA,NA,NA,NA,NA,NA,NA,NA,1,171,178
B4I_2025_NY,2025,NY,1,5,10,19,5232,IL22-4169,NA,subplot,B4I_2025_NY_5232_subplot_1,24,80,103,17,64,83,17,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,19,5232,IL22-4169,NA,subplot,B4I_2025_NY_5232_subplot_2,29,81,109,20,75,94,20,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,19,5232,IL22-4169,NA,subplot,B4I_2025_NY_5232_subplot_3,29,80,99,18,85,95,17,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,18,5233,IL23-3468,NDP250059Y,plot,B4I_2025_NY_5233,NA,NA,NA,NA,NA,NA,NA,NA,6,175,177
B4I_2025_NY,2025,NY,1,5,10,18,5233,IL23-3468,NA,subplot,B4I_2025_NY_5233_subplot_1,27,76,86,18,83,106,28,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,18,5233,IL23-3468,NA,subplot,B4I_2025_NY_5233_subplot_2,25,69,91,17,75,97,17,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,18,5233,IL23-3468,NA,subplot,B4I_2025_NY_5233_subplot_3,22,62,90,17,66,89,10,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,17,5234,IL17-3125,NDP250144G,plot,B4I_2025_NY_5234,NA,NA,NA,NA,NA,NA,NA,NA,9,173,176
B4I_2025_NY,2025,NY,1,5,10,17,5234,IL17-3125,NA,subplot,B4I_2025_NY_5234_subplot_1,23,74,112,19,80,97,14,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,17,5234,IL17-3125,NA,subplot,B4I_2025_NY_5234_subplot_2,29,89,80,29,84,45,17,16,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,17,5234,IL17-3125,NA,subplot,B4I_2025_NY_5234_subplot_3,33,80,62,28,89,39,19,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,16,5235,IL23-2443,NDP170054Y,plot,B4I_2025_NY_5235,NA,NA,NA,NA,NA,NA,NA,NA,9,172,173
B4I_2025_NY,2025,NY,1,5,10,16,5235,IL23-2443,NA,subplot,B4I_2025_NY_5235_subplot_1,29,78,75,23,71,61,20,10,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,16,5235,IL23-2443,NA,subplot,B4I_2025_NY_5235_subplot_2,32,84,79,22,75,71,22,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,16,5235,IL23-2443,NA,subplot,B4I_2025_NY_5235_subplot_3,28,75,96,21,70,86,13,6,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,15,5236,IL22-5070,NDP170008G,plot,B4I_2025_NY_5236,NA,NA,NA,NA,NA,NA,NA,NA,9,167,173
B4I_2025_NY,2025,NY,1,5,10,15,5236,IL22-5070,NA,subplot,B4I_2025_NY_5236_subplot_1,29,84,99,24,66,79,10,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,15,5236,IL22-5070,NA,subplot,B4I_2025_NY_5236_subplot_2,29,80,37,24,83,41,19,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,15,5236,IL22-5070,NA,subplot,B4I_2025_NY_5236_subplot_3,29,87,71,24,78,66,23,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,14,5237,IL23-1806,NDP250077Y,plot,B4I_2025_NY_5237,NA,NA,NA,NA,NA,NA,NA,NA,8,174,173
B4I_2025_NY,2025,NY,1,5,10,14,5237,IL23-1806,NA,subplot,B4I_2025_NY_5237_subplot_1,26,77,92,17,70,84,15,12,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,14,5237,IL23-1806,NA,subplot,B4I_2025_NY_5237_subplot_2,25,69,90,19,78,89,24,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,14,5237,IL23-1806,NA,subplot,B4I_2025_NY_5237_subplot_3,24,69,83,13,73,91,9,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,13,5238,IL22-5365,NDP250139G,plot,B4I_2025_NY_5238,NA,NA,NA,NA,NA,NA,NA,NA,4,168,170
B4I_2025_NY,2025,NY,1,5,10,13,5238,IL22-5365,NA,subplot,B4I_2025_NY_5238_subplot_1,28,75,86,19,69,83,11,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,13,5238,IL22-5365,NA,subplot,B4I_2025_NY_5238_subplot_2,30,77,94,21,69,83,31,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,13,5238,IL22-5365,NA,subplot,B4I_2025_NY_5238_subplot_3,35,80,95,25,72,80,22,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,12,5239,IL21-4020,NDP250167Y,plot,B4I_2025_NY_5239,NA,NA,NA,NA,NA,NA,NA,NA,8,170,173
B4I_2025_NY,2025,NY,1,5,10,12,5239,IL21-4020,NA,subplot,B4I_2025_NY_5239_subplot_1,27,73,94,20,80,83,28,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,12,5239,IL21-4020,NA,subplot,B4I_2025_NY_5239_subplot_2,32,81,99,23,76,86,19,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,12,5239,IL21-4020,NA,subplot,B4I_2025_NY_5239_subplot_3,29,70,93,21,66,86,9,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,11,5240,IL23-669,NDP170252Y,plot,B4I_2025_NY_5240,NA,NA,NA,NA,NA,NA,NA,NA,5,171,174
B4I_2025_NY,2025,NY,1,5,10,11,5240,IL23-669,NA,subplot,B4I_2025_NY_5240_subplot_1,30,71,94,24,74,84,11,2,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,11,5240,IL23-669,NA,subplot,B4I_2025_NY_5240_subplot_2,32,76,100,22,71,87,28,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,11,5240,IL23-669,NA,subplot,B4I_2025_NY_5240_subplot_3,25,73,102,18,78,93,24,6,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,10,5241,IL23-2954,NDP250077Y,plot,B4I_2025_NY_5241,NA,NA,NA,NA,NA,NA,NA,NA,8,174,174
B4I_2025_NY,2025,NY,1,5,10,10,5241,IL23-2954,NA,subplot,B4I_2025_NY_5241_subplot_1,28,81,111,20,73,98,27,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,10,5241,IL23-2954,NA,subplot,B4I_2025_NY_5241_subplot_2,25,79,103,19,70,88,33,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,10,5241,IL23-2954,NA,subplot,B4I_2025_NY_5241_subplot_3,24,72,106,19,65,95,13,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,9,5242,IL23-4079,NDP250173Y,plot,B4I_2025_NY_5242,NA,NA,NA,NA,NA,NA,NA,NA,8,174,173
B4I_2025_NY,2025,NY,1,5,10,9,5242,IL23-4079,NA,subplot,B4I_2025_NY_5242_subplot_1,28,72,102,18,82,90,9,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,9,5242,IL23-4079,NA,subplot,B4I_2025_NY_5242_subplot_2,30,71,100,25,79,89,25,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,9,5242,IL23-4079,NA,subplot,B4I_2025_NY_5242_subplot_3,33,73,97,24,78,87,35,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,8,5243,IL23-3549,NDP250172Y,plot,B4I_2025_NY_5243,NA,NA,NA,NA,NA,NA,NA,NA,8,171,174
B4I_2025_NY,2025,NY,1,5,10,8,5243,IL23-3549,NA,subplot,B4I_2025_NY_5243_subplot_1,22,79,99,17,71,78,19,14,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,8,5243,IL23-3549,NA,subplot,B4I_2025_NY_5243_subplot_2,21,73,98,18,67,73,14,13,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,8,5243,IL23-3549,NA,subplot,B4I_2025_NY_5243_subplot_3,24,72,96,15,67,80,16,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,7,5244,IL23-423,NDP150223G,plot,B4I_2025_NY_5244,NA,NA,NA,NA,NA,NA,NA,NA,8,173,174
B4I_2025_NY,2025,NY,1,5,10,7,5244,IL23-423,NA,subplot,B4I_2025_NY_5244_subplot_1,22,69,96,16,62,81,6,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,7,5244,IL23-423,NA,subplot,B4I_2025_NY_5244_subplot_2,26,81,102,21,73,79,23,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,7,5244,IL23-423,NA,subplot,B4I_2025_NY_5244_subplot_3,27,76,96,22,69,81,26,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,6,5245,IL23-3751,NDP250179Y,plot,B4I_2025_NY_5245,NA,NA,NA,NA,NA,NA,NA,NA,8,172,173
B4I_2025_NY,2025,NY,1,5,10,6,5245,IL23-3751,NA,subplot,B4I_2025_NY_5245_subplot_1,27,77,99,22,71,75,21,12,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,6,5245,IL23-3751,NA,subplot,B4I_2025_NY_5245_subplot_2,30,81,104,21,65,80,21,6,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,6,5245,IL23-3751,NA,subplot,B4I_2025_NY_5245_subplot_3,25,74,95,14,60,77,11,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,5,5246,IL23-1209,NDP250112G,plot,B4I_2025_NY_5246,NA,NA,NA,NA,NA,NA,NA,NA,8,173,173
B4I_2025_NY,2025,NY,1,5,10,5,5246,IL23-1209,NA,subplot,B4I_2025_NY_5246_subplot_1,22,69,96,13,60,72,14,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,5,5246,IL23-1209,NA,subplot,B4I_2025_NY_5246_subplot_2,25,81,105,21,68,90,15,7,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,5,5246,IL23-1209,NA,subplot,B4I_2025_NY_5246_subplot_3,25,79,97,23,66,82,21,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,4,5247,IL23-1666,NDP250046Y,plot,B4I_2025_NY_5247,NA,NA,NA,NA,NA,NA,NA,NA,8,168,174
B4I_2025_NY,2025,NY,1,5,10,4,5247,IL23-1666,NA,subplot,B4I_2025_NY_5247_subplot_1,30,84,82,25,78,93,20,8,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,4,5247,IL23-1666,NA,subplot,B4I_2025_NY_5247_subplot_2,30,90,97,21,78,79,17,5,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,4,5247,IL23-1666,NA,subplot,B4I_2025_NY_5247_subplot_3,29,81,103,20,69,80,13,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,3,5248,IL17-3125,NDP250150G,plot,B4I_2025_NY_5248,NA,NA,NA,NA,NA,NA,NA,NA,0,172,172
B4I_2025_NY,2025,NY,1,5,10,3,5248,IL17-3125,NA,subplot,B4I_2025_NY_5248_subplot_1,22,55,92,11,49,40,10,1,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,3,5248,IL17-3125,NA,subplot,B4I_2025_NY_5248_subplot_2,24,65,90,19,44,40,12,6,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,3,5248,IL17-3125,NA,subplot,B4I_2025_NY_5248_subplot_3,26,62,76,19,45,37,16,12,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,2,5249,IL23-971,NDP250094Y,plot,B4I_2025_NY_5249,NA,NA,NA,NA,NA,NA,NA,NA,0,172,172
B4I_2025_NY,2025,NY,1,5,10,2,5249,IL23-971,NA,subplot,B4I_2025_NY_5249_subplot_1,26,71,87,19,58,58,16,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,2,5249,IL23-971,NA,subplot,B4I_2025_NY_5249_subplot_2,30,75,89,21,57,51,27,9,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,2,5249,IL23-971,NA,subplot,B4I_2025_NY_5249_subplot_3,23,70,88,15,45,42,11,3,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,1,5250,IL23-4049,NDP170028G,plot,B4I_2025_NY_5250,NA,NA,NA,NA,NA,NA,NA,NA,2,170,171
B4I_2025_NY,2025,NY,1,5,10,1,5250,IL23-4049,NA,subplot,B4I_2025_NY_5250_subplot_1,27,79,88,14,68,76,16,4,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,1,5250,IL23-4049,NA,subplot,B4I_2025_NY_5250_subplot_2,31,75,92,17,80,77,20,15,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,10,1,5250,IL23-4049,NA,subplot,B4I_2025_NY_5250_subplot_3,30,78,92,17,72,76,21,11,NA,NA,NA
B4I_2025_NY,2025,NY,1,5,11,1,5251,IL23-3848,NDP250173Y,plot,B4I_2025_NY_5251,NA,NA,NA,NA,NA,NA,NA,NA,0,173,173
B4I_2025_NY,2025,NY,1,5,11,1,5251,IL23-3848,NA,subplot,B4I_2025_NY_5251_subplot_1,26,77,91,14,67,72,12,5,NA,NA,NA
