"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Test weight - g/L|CO_350:0000259","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","544268","IL22-2231","","plot","754950","B4I_2025_IL_714","1","5","714","7","14","test","","733425","NDP120181Y","","1760.996469","344.6177044","145","2","3","168","150","452.9990918","88.64952872","177","9","37","50","66.04","23","45","83","91.44","439.9394643","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","202048","IL17-3125","","plot","754765","B4I_2025_IL_715","1","5","715","7","15","test","","733370","NDP250067Y","","1583.996824","309.979809","149","5","2","174","149","740.9985143","145.009494","177","6","29","47","66.04","17","39","73","101.6","432.9004329","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704991","IL23-1644","IL23-1644","plot","754693","B4I_2025_IL_716","1","6","716","7","16","test","","733348","NDP170057G","","1959.99607","383.5608748","145","2","1","173","147","554.9988872","108.6103498","176","5","37","52","71.12","7","47","70","86.36","449.6181325","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704822","IL23-1628","IL23-1628","plot","754780","B4I_2025_IL_717","1","6","717","7","17","test","","733360","NDP150338Y","","1407.997177","275.537608","144","10","3","168","151","662.9986707","129.7453367","175","4","42","58","76.2","26","50","83","96.52","483.0535318","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","515331","IL20-618","IL2020-618","plot","754660","B4I_2025_IL_718","1","6","718","7","18","test","","733465","NDP250181G","","1791.996407","350.6842284","144","5","2","168","151","441.9991138","86.49689116","177","10","30","53","71.12","22","47","79","96.52","446.9784958","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704984","IL23-661","IL23-661","plot","754853","B4I_2025_IL_719","1","6","719","7","19","test","","733274","NDP150106G","","1997.995994","390.9972591","149","2","2","175","146","630.9987349","123.4831184","177","6","36","57","81.28","25","47","76","96.52","456.657164","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530915","IL21-5955","","plot","754734","B4I_2025_IL_720","1","6","720","7","20","test","","733500","NDP250062Y","","1817.996355","355.7722808","150","5","1","175","147","799.998396","156.5554591","175","4","35","57","81.28","25","39","70","96.52","463.6961954","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","544268","IL22-2231","","plot","754829","B4I_2025_IL_721","1","5","721","7","21","test","","733315","NDP250097Y","","1676.996638","328.1793812","145","2","1","168","144","478.9990396","93.73758114","174","8","37","55","55.88","18","46","81","86.36","441.6992222","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704823","IL23-1815","IL23-1815","plot","754750","B4I_2025_IL_722","1","5","722","7","22","test","","733502","NDP170336G","","1364.997263","267.1227521","150","5","3","176","144","886.9982216","173.5808653","173","6","41","66","76.2","16","40","71","96.52","423.2217647","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704852","IL23-3549","IL23-3549","plot","754783","B4I_2025_IL_723","1","5","723","7","23","test","","733465","NDP250181G","","1966.996056","384.9307351","146","10","2","173","153","274.9994486","53.81593907","182","8","33","50","55.88","17","42","72","91.44","477.7742583","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704837","IL23-1236","IL23-1236","plot","754641","B4I_2025_IL_724","1","5","724","7","24","test","","733329","ND VICTORY","","1784.996421","349.3143681","150","10","6","175","151","686.9986226","134.4420005","179","6","42","52","81.28","25","41","70","96.52","441.6992222","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704982","IL23-4063","IL23-4063","plot","754875","B4I_2025_IL_725","1","5","725","7","25","test","","733286","NDP250091Y","","2043.995902","399.999198","150","2","1","174","154","474.9990476","92.95480384","182","10","32","60","71.12","15","42","74","96.52","441.6992222","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530689","IL21-7822","","plot","754983","B4I_2025_IL_726","1","6","726","7","26","test","","733297","NDP250142G","","1874.996241","366.9268573","146","2","1","173","147","383.9992301","75.14662037","178","8","36","54","66.04","19","44","75","86.36","479.5340161","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704992","IL23-3838","IL23-3838","plot","754893","B4I_2025_IL_727","1","6","727","7","27","test","","733275","NDP160153Y","","2305.995377","451.2711109","148","2","1","173","150","339.9993183","66.53607012","175","9","41","57","66.04","17","44","75","101.6","448.7382536","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704479","IL23-1410","IL23-1410","plot","754971","B4I_2025_IL_728","1","6","728","7","28","test","","733434","NDP170156Y","","1950.996088","381.7996259","148","5","2","175","150","258.9994807","50.68482989","176","5","35","52","66.04","18","41","67","96.52","464.5760743","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507643","IL19-6920","19-6920","plot","754865","B4I_2025_IL_729","1","6","729","7","29","test","","733332","NDP170008G","","1733.996523","339.3339576","147","20","5","174","146","407.999182","79.84328414","175","8","40","53","60.96","22","45","74","101.6","475.1346215","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704847","IL23-1631","IL23-1631","plot","754778","B4I_2025_IL_730","1","6","730","7","30","test","","733314","NDP250145G","","1858.996273","363.7957481","146","5","2","174","149","382.9992321","74.95092605","176","7","39","57","66.04","17","45","73","86.36","470.7352268","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704870","IL23-913","IL23-913","plot","754897","B4I_2025_IL_731","1","5","731","7","31","test","","733449","NDP170004G","","1716.996557","336.0071541","151","20","4","176","146","651.9986928","127.5926992","175","12","30","59","76.2","15","36","69","96.52","456.657164","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","544560","IL22-3262","","plot","754764","B4I_2025_IL_732","1","5","732","7","32","test","","733389","NDP250189G","","2221.995545","434.8327877","146","2","2","173","151","514.9989674","100.7825768","179","5","35","50","66.04","18","48","70","86.36","459.2968008","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704534","IL23-2843","IL23-2843","plot","754727","B4I_2025_IL_733","1","5","733","7","33","test","","733311","NDP170054Y","","2316.995355","453.4237484","150","2","1","176","146","382.9992321","74.95092605","175","6","27","49","76.2","22","36","66","86.36","442.5791011","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530900","IL21-4178","","plot","754678","B4I_2025_IL_734","1","5","734","7","34","test","","733274","NDP150106G","","2138.995711","418.5901588","146","2","1","173","147","562.9988712","110.1759043","175","5","33","48","71.12","22","44","71","86.36","457.5370429","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","543846","IL22-2961","","plot","754849","B4I_2025_IL_735","1","5","735","7","35","test","","733311","NDP170054Y","","2185.995617","427.787792","148","2","1","174","147","330.9993364","64.77482121","175","4","33","59","60.96","24","38","68","96.52","472.4949847","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530689","IL21-7822","","plot","754944","B4I_2025_IL_736","1","6","736","7","36","test","","733329","ND VICTORY","","1771.996447","346.7703419","146","5","2","174","151","732.9985304","143.4439394","177","7","32","55","71.12","20","44","68","81.28","483.9334108","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530981","IL21-7653","","plot","754832","B4I_2025_IL_737","1","6","737","7","37","test","","733396","NDP170111G","","1863.996263","364.7742197","142","2","2","168","145","443.9991098","86.8882798","175","9","31","42","66.04","17","42","73","88.9","482.1736529","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507886","IL19-6432","","plot","754961","B4I_2025_IL_738","1","6","738","7","38","test","","733472","NDP250048Y","","2073.995842","405.8700277","148","2","1","174","147","659.9986767","129.1582538","175","8","29","54","60.96","20","37","70","86.36","452.2577693","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507615","IL19-1222","19-1222","plot","754708","B4I_2025_IL_739","1","6","739","7","39","test","","733296","NDP170027G","","1789.996411","350.2928397","147","20","4","174","146","585.9988251","114.6768738","175","4","32","61","76.2","12","42","79","96.52","446.0986168","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530614","IL21-4039","","plot","754824","B4I_2025_IL_740","1","6","740","7","40","test","","733471","NDP250072Y","","1727.996535","338.1597917","147","10","2","175","152","754.9984863","147.7492145","179","6","33","50","86.36","15","44","67","81.28","458.4169218","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704822","IL23-1628","IL23-1628","plot","754732","B4I_2025_IL_801","1","8","801","8","40","test","","733511","NDP250186G","","1897.996195","371.4278267","144","5","2","168","153","697.9986005","136.5946381","180","4","30","55","71.12","18","48","84","91.44","474.2547425","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","705038","IL23-2443","IL23-2443","plot","754815","B4I_2025_IL_802","1","8","802","8","39","test","","733426","NDP170084G","","2246.995495","439.7251458","150","2","1","175","150","466.9990637","91.38924925","179","5","40","55","81.28","25","42","70","86.36","427.6211593","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704592","IL23-963","IL23-963","plot","754894","B4I_2025_IL_803","1","8","803","8","38","test","","733275","NDP160153Y","","2037.995914","398.8250321","153","2","1","175","151","472.9990517","92.5634152","175","5","39","54","55.88","20","40","69","91.44","445.2187379","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704730","IL23-4543","IL23-4543","plot","754935","B4I_2025_IL_804","1","8","804","8","37","test","","733399","NDP250095Y","","1611.996768","315.4592501","145","2","1","171","150","449.9990978","88.06244575","182","8","37","53","66.04","17","41","73","81.28","487.4529265","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704806","IL23-2253","IL23-2253","plot","754793","B4I_2025_IL_805","1","8","805","8","36","test","","733331","NDP170181Y","","2000.995988","391.5843421","150","10","3","176","149","491.9990136","96.28160735","175","6","44","59","60.96","20","43","75","96.52","446.9784958","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704492","IL23-1619","IL23-1619","plot","754689","B4I_2025_IL_806","1","7","806","8","35","test","","733476","NDP170133G","","1987.996014","389.0403159","145","10","3","175","150","617.9987609","120.9390922","179","6","39","64","86.36","12","44","85","96.52","490.9724422","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704936","IL23-4469","IL23-4469","plot","754782","B4I_2025_IL_807","1","7","807","8","34","test","","733416","NDP250106G","","2071.995846","405.4786391","150","2","1","175","153","578.9988391","113.3070135","179","7","33","53","60.96","19","42","75","86.36","444.338859","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704831","IL23-271","IL23-271","plot","754703","B4I_2025_IL_808","1","7","808","8","33","test","","733284","NDP250173Y","","2249.995489","440.3122287","150","2","1","175","146","700.9985945","137.181721","176","6","43","68","66.04","19","47","77","91.44","457.5370429","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507633","IL19-7058","","plot","754911","B4I_2025_IL_809","1","7","809","8","32","test","","733385","NDP121711R","","2296.995395","449.509862","148","0","0","174","150","271.9994547","53.2288561","175","5","28","53","60.96","22","44","69","91.44","478.6541372","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704823","IL23-1815","IL23-1815","plot","754790","B4I_2025_IL_810","1","7","810","8","31","test","","733375","NDP250179Y","","1970.996048","385.7135124","150","2","1","176","149","299.9993985","58.70829716","176","7","36","56","76.2","19","38","69","96.52","437.2998275","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704759","IL23-3675","IL23-3675","plot","754907","B4I_2025_IL_811","1","8","811","8","30","test","","733436","NDP250073Y","","1898.996193","371.6235211","148","10","2","172","147","325.9993464","63.79634959","178","5","37","53","81.28","22","42","76","106.68","450.4980115","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530462","IL21-6257","","plot","754802","B4I_2025_IL_812","1","8","812","8","29","test","","733303","NDP250105G","","1677.996636","328.3750755","148","10","2","173","150","579.9988371","113.5027079","175","5","43","60","81.28","22","46","81","101.6","489.2126843","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704902","IL23-4079","IL23-4079","plot","754744","B4I_2025_IL_813","1","8","813","8","28","test","","733278","NDP150210Y","","1983.996022","388.2575386","151","2","1","174","154","418.9991599","81.99592171","178","4","39","52","76.2","24","44","71","101.6","433.7803118","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704586","IL23-4546","IL23-4546","plot","754691","B4I_2025_IL_814","1","8","814","8","27","test","","733340","NDP250076Y","","2170.995647","424.8523771","146","2","1","173","146","495.9990055","97.06438465","175","6","33","59","71.12","16","40","72","91.44","479.5340161","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507789","IL19-6345","19-6345","plot","754808","B4I_2025_IL_815","1","8","815","8","26","test","","733370","NDP250067Y","","1861.996267","364.3828311","148","2","1","176","148","760.9984742","148.9233805","177","5","34","62","71.12","13","43","70","86.36","440.8193433","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704988","IL23-1462","IL23-1462","plot","754953","B4I_2025_IL_816","1","7","816","8","25","test","","733486","NDP250177Y","","1933.996122","378.4728224","148","0","0","174","147","523.9989494","102.5438257","173","6","28","47","60.96","19","38","70","96.52","460.1766797","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704992","IL23-3838","IL23-3838","plot","754818","B4I_2025_IL_817","1","7","817","8","24","test","","733460","NDP250167Y","","2163.995661","423.4825169","148","5","3","173","149","485.9990256","95.10744141","174","8","37","66","55.88","20","45","78","106.68","446.9784958","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704567","IL23-1431","IL23-1431","plot","754925","B4I_2025_IL_818","1","7","818","8","23","test","","733289","NDP250149G","","1674.996642","327.7879925","145","10","4","171","151","492.9990116","96.47730167","179","6","35","66","71.12","20","48","84","96.52","471.6151058","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704771","IL23-4144","IL23-4144","plot","754863","B4I_2025_IL_819","1","7","819","8","22","test","","733340","NDP250076Y","","1772.996445","346.9660362","151","2","1","175","149","343.9993103","67.31884742","175","2","40","55","60.96","23","45","81","106.68","462.8163165","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","515008","IL20-8456","IL2020-8456","plot","754777","B4I_2025_IL_820","1","7","820","8","21","test","","733339","NDP170153Y","","1952.996084","382.1910145","146","2","1","173","150","440.9991158","86.30119683","175","8","40","66","81.28","17","40","77","81.28","470.7352268","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
