"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Pea flowering date - Julian day|COMP:0000053","Pea grain weight - g|COMP:0000009","Pea grain yield - g/m2|COMP:0000049","Pea plant height - cm|COMP:0000010","Plant height - cm|CO_350:0000232","notes","SpringOatPeaIntercrop_2024_IL_AUSTRIAN FIELD PEAS","SpringOatPeaIntercrop_2024_IL_DS Admiral","SpringOatPeaIntercrop_2024_IL_Frostmaster Peas","SpringOatPeaIntercrop_2024_IL_Icicle Winter Peas","SpringOatPeaIntercrop_2024_IL_Maxum","SpringOatPeaIntercrop_2024_IL_ND Dawn","SpringOatPeaIntercrop_2024_IL_ND Victory","SpringOatPeaIntercrop_2024_IL_NDP140510Y","SpringOatPeaIntercrop_2024_IL_NDP150231Y","SpringOatPeaIntercrop_2024_IL_NDP150412G","SpringOatPeaIntercrop_2024_IL_Organic 4010","SpringOatPeaIntercrop_2024_IL_delta field pea"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","plot","711561","SpringOatPeaIntercrop_2024_IL_60","1","2","60","6","10","check","","1817.7","343.26","151","145","348","54.5245951810958","71.12","106.68","NA (Operator: pthyde123, Time: )","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","101253","GOLIATH","Goliath","","plot","711407","SpringOatPeaIntercrop_2024_IL_61","1","2","61","6","11","test","","1764.7","312.7","157","150","217.1","34.0152000397008","81.28","116.84","NA (Operator: pthyde123, Time: )","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","101253","GOLIATH","Goliath","","plot","711390","SpringOatPeaIntercrop_2024_IL_62","1","2","62","6","12","test","","2118.27464","331.89","157","","","","","121.92","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510804","SD181245","SD181245","","plot","711551","SpringOatPeaIntercrop_2024_IL_63","1","2","63","6","13","test","","1866.1","348.95","155","150","323.2","50.6389343750866","76.2","111.76","NA (Operator: pthyde123, Time: )","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510804","SD181245","SD181245","","plot","711445","SpringOatPeaIntercrop_2024_IL_64","1","2","64","6","14","test","","2408.57352","377.38","155","","","","","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","","plot","711482","SpringOatPeaIntercrop_2024_IL_65","1","2","65","6","15","test","","2580.93848","404.38","149","","","","","96.52","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","","plot","711525","SpringOatPeaIntercrop_2024_IL_66","1","2","66","6","16","test","","2474.3","419.31","149","156","205.3","32.1663775594223","101.6","96.52","good (Operator: pthyde123, Time: )","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","499634","A10","A10","","plot","711531","SpringOatPeaIntercrop_2024_IL_67","1","2","67","6","17","test","","1481","357.48","146","146","757.2","118.637998480246","86.36","81.28","good-betteroatsreins (Operator: pthyde123, Time: )","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","499634","A10","A10","","plot","711475","SpringOatPeaIntercrop_2024_IL_68","1","2","68","6","18","test","","2526.50744","395.85","146","","","","","91.44","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","","plot","711433","SpringOatPeaIntercrop_2024_IL_69","1","2","69","6","19","test","","2345.07064","367.43","148","","","","","106.68","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201479","WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3","","plot","711564","SpringOatPeaIntercrop_2024_IL_7","1","1","7","8","7","test","","2651.4","434.94","156","158","101.4","15.8873389406986","96.52","106.68","NA (Operator: pthyde123, Time: )","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","","plot","711476","SpringOatPeaIntercrop_2024_IL_70","1","2","70","6","20","test","","1601.3","375.95","148","145","784.5","122.915358964281","101.6","106.68","NA (Operator: pthyde123, Time: )","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201479","WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3","","plot","711437","SpringOatPeaIntercrop_2024_IL_71","1","2","71","6","21","test","","2169.4","424.28","156","144","524.3","82.1472564754267","81.28","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","1","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201479","WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3","","plot","711448","SpringOatPeaIntercrop_2024_IL_72","1","2","72","6","22","test","","2648.97728","415.04","156","","","","","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","531142","SD191467","","","plot","711466","SpringOatPeaIntercrop_2024_IL_73","1","2","73","6","23","test","","2314.1","442.76","148","142","463.3","72.589784331614","76.2","106.68","NA (Operator: pthyde123, Time: )","","1","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","531142","SD191467","","","plot","711386","SpringOatPeaIntercrop_2024_IL_74","1","2","74","6","24","test","","2912.06064","456.26","148","","","","","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","88226","NEWBURG","ND030365,NEWBERG,Newburg,Newburg (ck)","","plot","711543","SpringOatPeaIntercrop_2024_IL_75","1","2","75","6","25","test","","2182.9","422.86","154","143","493.9","77.3841883906414","60.96","121.92","NA (Operator: pthyde123, Time: )","","","","","","","","","","1","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","88226","NEWBURG","ND030365,NEWBERG,Newburg,Newburg (ck)","","plot","711507","SpringOatPeaIntercrop_2024_IL_76","1","2","76","5","25","test","","2404.0376","376.67","153","","","","","121.92","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","499610","ND161488","ND161488","","plot","711489","SpringOatPeaIntercrop_2024_IL_77","1","2","77","5","24","test","","2499.29192","391.59","150","","","","","132.08","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","499610","ND161488","ND161488","","plot","711563","SpringOatPeaIntercrop_2024_IL_78","1","2","78","5","23","test","","2115.7","423.57","150","142","555.5","87.0356684571802","76.2","121.92","NA (Operator: pthyde123, Time: )","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","102120","WARRIOR","SD120419","","plot","711403","SpringOatPeaIntercrop_2024_IL_79","1","2","79","5","22","test","","2789.5908","437.07","150","","","","","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201479","WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3","","plot","711490","SpringOatPeaIntercrop_2024_IL_8","1","1","8","8","8","test","","2689.80056","421.44","157","","","","","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","102120","WARRIOR","SD120419","","plot","711450","SpringOatPeaIntercrop_2024_IL_80","1","2","80","5","21","test","","2299.2","419.31","150","142","347.7","54.4775912197328","66.04","106.68","NA (Operator: pthyde123, Time: )","","1","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510809","SD181377","SD181377","","plot","711512","SpringOatPeaIntercrop_2024_IL_81","1","2","81","5","20","test","","2437.4","425.7","149","150","253.2","39.6713433903835","111.76","116.84","NA (Operator: pthyde123, Time: )","1","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510809","SD181377","SD181377","","plot","711478","SpringOatPeaIntercrop_2024_IL_82","1","2","82","5","19","test","","2639.90544","413.62","149","","","","","121.92","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510811","ND170307","ND170307","","plot","711440","SpringOatPeaIntercrop_2024_IL_83","1","2","83","5","18","test","","2386.6","398.7","157","157","106.6","16.7020742709908","116.84","127","NA (Operator: pthyde123, Time: )","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","510811","ND170307","ND170307","","plot","711558","SpringOatPeaIntercrop_2024_IL_84","1","2","84","5","17","test","","2354.14248","368.85","157","","","","","116.84","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","108381","EXCEL","Excel","","plot","711370","SpringOatPeaIntercrop_2024_IL_85","1","2","85","5","16","test","","2259.8","445.6","151","148","576.4","90.3102777654701","101.6","111.76","NA (Operator: pthyde123, Time: )","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","108381","EXCEL","Excel","","plot","711435","SpringOatPeaIntercrop_2024_IL_86","1","2","86","5","15","test","","2499.29192","391.59","151","","","","","111.76","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","plot","711417","SpringOatPeaIntercrop_2024_IL_87","1","2","87","5","14","test","","1744.1","316.26","157","150","231","36.1930502495205","91.44","101.6","NA (Operator: pthyde123, Time: )","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","plot","711389","SpringOatPeaIntercrop_2024_IL_88","1","2","88","5","13","test","","2140.95424","335.45","157","","","","","101.6","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201753","IL15-5752","","","plot","711524","SpringOatPeaIntercrop_2024_IL_89","1","2","89","5","12","test","","2413.10944","378.09","145","","","","","91.44","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","531128","OT3120","","","plot","711457","SpringOatPeaIntercrop_2024_IL_9","1","1","9","8","9","test","","2178.7","390.17","154","143","282.8","44.3090675782008","60.96","106.68","NA (Operator: pthyde123, Time: )","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201753","IL15-5752","","","plot","711559","SpringOatPeaIntercrop_2024_IL_90","1","2","90","5","11","test","","1249.9","293.51","144","145","595.5","93.302863305582","81.28","86.36","birddamage (Operator: pthyde123, Time: )","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","202122","IL17-7334","17-7334","","plot","711402","SpringOatPeaIntercrop_2024_IL_91","1","2","91","5","10","test","","2314.4","406.51","154","144","257.4","40.3293988494657","60.96","86.36","NA (Operator: pthyde123, Time: )","","","","","","","","","1","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","202122","IL17-7334","17-7334","","plot","711387","SpringOatPeaIntercrop_2024_IL_92","1","2","92","5","9","test","","2463.00456","385.9","154","","","","","81.28","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","85346","HORSEPOWER","Horsepower,SD081936","","plot","711556","SpringOatPeaIntercrop_2024_IL_93","1","2","93","5","8","test","","2052.6","383.06","149","143","372.8","58.4102559871049","71.12","91.44","NA (Operator: pthyde123, Time: )","","","","","","","","1","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","85346","HORSEPOWER","Horsepower,SD081936","","plot","711451","SpringOatPeaIntercrop_2024_IL_94","1","2","94","5","7","test","","2594.54624","406.51","149","","","","","101.6","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201413","WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3","","plot","711484","SpringOatPeaIntercrop_2024_IL_95","1","2","95","5","6","test","","2177.4","400.83","153","144","366.4","57.4075048113606","76.2","101.6","NA (Operator: pthyde123, Time: )","","","","","","","","","1","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","201413","WI_X10642-3","WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3","","plot","711529","SpringOatPeaIntercrop_2024_IL_96","1","2","96","5","5","test","","2644.44136","414.33","153","","","","","106.68","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","531140","SD190850","","","plot","711534","SpringOatPeaIntercrop_2024_IL_97","1","2","97","5","4","test","","2120.5","408.65","148","144","471.7","73.9058952497784","81.28","116.84","NA (Operator: pthyde123, Time: )","","","","","","","","1","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","531140","SD190850","","","plot","711472","SpringOatPeaIntercrop_2024_IL_98","1","2","98","5","3","test","","2453.93272","384.48","148","","","","","127","NA (Operator: pthyde123, Time: )","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6682","SpringOatPeaIntercrop_2024_IL","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.33","4.572","","","","2024-March-21","2024-July-08","140","Urbana, IL","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","plot","711436","SpringOatPeaIntercrop_2024_IL_99","1","2","99","5","2","test","","1273.6","285.7","152","146","554.9","86.9416605344541","91.44","111.76","lodging50%-9 (Operator: pthyde123, Time: )","","","","","","","","","","","1",""
