"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507764","IL19-4556","","subplot","736723","B4I_2025_NY_5354_subplot_2","1","5","5354","15","4","test","","","","","","","","","","","","","","","","","","","4","16","71","82","44","","","21","25","85","95","52","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507764","IL19-4556","","subplot","736724","B4I_2025_NY_5354_subplot_3","1","5","5354","15","4","test","","","","","","","","","","","","","","","","","","","5","18","80","81","59","","","12","19","73","96","56","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","plot","734849","B4I_2025_NY_5355","1","5","5355","15","5","test","","733294","NDP170110Y","","40","5","40","9.41886359006655","456.8","91.36","176","7","203","173","9.26316875850898","424.5","84.9","202","","","","","","1071.03714283042","209","","","","","","424.233697643407","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","subplot","736791","B4I_2025_NY_5355_subplot_1","1","5","5355","15","5","test","","","","","","","","","","","","","","","","","","","7","15","71","71","64","","","11","15","64","88","83","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","subplot","736792","B4I_2025_NY_5355_subplot_2","1","5","5355","15","5","test","","","","","","","","","","","","","","","","","","","5","19","66","79","72","","","11","18","59","86","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","subplot","736793","B4I_2025_NY_5355_subplot_3","1","5","5355","15","5","test","","","","","","","","","","","","","","","","","","","9","19","64","80","73","","","19","21","70","93","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543791","IL22-4548","","plot","734724","B4I_2025_NY_5356","1","5","5356","15","6","test","","733279","NDP250087Y","","40","5","40","8.82847647459095","689.6","139.6658228","170","7","201","173","8.33224175184197","604.5","122.4303797","200","","","","","","1060.38756709566","246.6","","","","","","487.511193289317","22.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543791","IL22-4548","","subplot","737574","B4I_2025_NY_5356_subplot_1","1","5","5356","15","6","test","","","","","","","","","","","","","","","","","","","8","17","75","86","81","","","17","29","79","101","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543791","IL22-4548","","subplot","737575","B4I_2025_NY_5356_subplot_2","1","5","5356","15","6","test","","","","","","","","","","","","","","","","","","","9","19","80","84","81","","","21","30","84","99","94","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543791","IL22-4548","","subplot","737576","B4I_2025_NY_5356_subplot_3","1","5","5356","15","6","test","","","","","","","","","","","","","","","","","","","4","18","83","91","84","","","13","30","75","103","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","plot","735102","B4I_2025_NY_5357","1","5","5357","15","7","test","","733313","NDP170104Y","","100","20","100","9.67970751382254","469.4","91.5902439","174","9","202","172","8.64970708700058","458.4","89.44390244","203","","","","","","1046.95201394822","218.8","","","","","","347.829358942261","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","subplot","736896","B4I_2025_NY_5357_subplot_1","1","5","5357","15","7","test","","","","","","","","","","","","","","","","","","","6","18","70","78","37","","","11","22","76","94","25","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","subplot","736897","B4I_2025_NY_5357_subplot_2","1","5","5357","15","7","test","","","","","","","","","","","","","","","","","","","6","23","82","82","19","","","17","26","80","99","19","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","subplot","736898","B4I_2025_NY_5357_subplot_3","1","5","5357","15","7","test","","","","","","","","","","","","","","","","","","","11","21","87","84","32","","","30","29","78","99","25","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530955","IL21-8143","","plot","735080","B4I_2025_NY_5358","1","5","5358","15","8","test","","733387","NDP250168Y","","100","10","100","10.540651677209","480.7","98.60512821","169","9","200","175","8.70789401627305","628.2","128.8615385","202","","","","","","1070.54133329088","214.4","","","","","","397.206757323725","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530955","IL21-8143","","subplot","737007","B4I_2025_NY_5358_subplot_1","1","5","5358","15","8","test","","","","","","","","","","","","","","","","","","","9","18","78","91","23","","","17","25","75","71","21","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530955","IL21-8143","","subplot","737008","B4I_2025_NY_5358_subplot_2","1","5","5358","15","8","test","","","","","","","","","","","","","","","","","","","9","16","69","90","24","","","27","25","73","80","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530955","IL21-8143","","subplot","737009","B4I_2025_NY_5358_subplot_3","1","5","5358","15","8","test","","","","","","","","","","","","","","","","","","","3","17","70","96","63","","","9","23","60","78","57","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704673","IL23-236","IL23-236","plot","734907","B4I_2025_NY_5359","1","5","5359","15","9","test","","733453","NDP250150G","","60","5","60","9.9096292517321","662.6","132.52","169","1","197","174","8.54608059597569","511.6","102.32","203","","","","","","1073.75819280339","196.4","","","","","","431.855368727565","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704673","IL23-236","IL23-236","subplot","736764","B4I_2025_NY_5359_subplot_1","1","5","5359","15","9","test","","","","","","","","","","","","","","","","","","","2","15","68","89","80","","","7","22","62","78","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704673","IL23-236","IL23-236","subplot","736765","B4I_2025_NY_5359_subplot_2","1","5","5359","15","9","test","","","","","","","","","","","","","","","","","","","6","19","75","90","80","","","23","32","69","80","75","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704673","IL23-236","IL23-236","subplot","736766","B4I_2025_NY_5359_subplot_3","1","5","5359","15","9","test","","","","","","","","","","","","","","","","","","","10","20","76","88","83","","","23","32","67","75","74","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","plot","734871","B4I_2025_NY_5360","1","5","5360","15","10","test","","733440","NDP250122Y","","100","10","100","9.61524738739371","490","107.3972603","173","9","200","174","8.68675294001228","405.6","88.89863014","202","","","","","","1045.40113351352","237.6","","","","","","369.500376724624","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","subplot","737700","B4I_2025_NY_5360_subplot_1","1","5","5360","15","10","test","","","","","","","","","","","","","","","","","","","7","19","75","75","32","","","23","25","70","95","39","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","subplot","737701","B4I_2025_NY_5360_subplot_2","1","5","5360","15","10","test","","","","","","","","","","","","","","","","","","","10","20","76","85","32","","","21","29","67","97","29","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530621","IL21-5917","","subplot","737702","B4I_2025_NY_5360_subplot_3","1","5","5360","15","10","test","","","","","","","","","","","","","","","","","","","3","17","65","71","76","","","14","26","58","87","66","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704845","IL23-4259","IL23-4259","plot","734908","B4I_2025_NY_5361","1","5","5361","15","11","test","","733356","NDP250102Y","","100","30","100","8.84080917270937","520.7","111.0826667","169","9","199","177","9.08139214782475","379.3","80.91733333","208","","","","","","1049.94015179815","245.1","","","","","","377.22154743129","18.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704845","IL23-4259","IL23-4259","subplot","736884","B4I_2025_NY_5361_subplot_1","1","5","5361","15","11","test","","","","","","","","","","","","","","","","","","","2","11","68","73","44","","","14","26","64","90","28","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704845","IL23-4259","IL23-4259","subplot","736885","B4I_2025_NY_5361_subplot_2","1","5","5361","15","11","test","","","","","","","","","","","","","","","","","","","8","18","80","83","64","","","23","23","71","93","57","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704845","IL23-4259","IL23-4259","subplot","736886","B4I_2025_NY_5361_subplot_3","1","5","5361","15","11","test","","","","","","","","","","","","","","","","","","","5","18","75","95","72","","","18","24","69","78","68","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","plot","735033","B4I_2025_NY_5362","1","5","5362","15","12","test","","733318","NDP250084Y","","100","5","100","9.1464781121916","718.4","157.4575342","169","5","199","174","9.22088680331987","507.5","111.2328767","200","","","","","","1066.00083938263","190.4","","","","","","485.40890840803","21.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","subplot","737514","B4I_2025_NY_5362_subplot_1","1","5","5362","15","12","test","","","","","","","","","","","","","","","","","","","9","14","69","80","73","","","21","25","66","74","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","subplot","737515","B4I_2025_NY_5362_subplot_2","1","5","5362","15","12","test","","","","","","","","","","","","","","","","","","","9","17","74","82","74","","","13","26","70","81","79","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","subplot","737516","B4I_2025_NY_5362_subplot_3","1","5","5362","15","12","test","","","","","","","","","","","","","","","","","","","3","15","68","73","68","","","14","18","60","71","73","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","plot","734964","B4I_2025_NY_5363","1","5","5363","15","13","test","","733417","NDP170350Y","","60","5","60","9.26959312093568","457.9","100.3616438","169","0","202","175","8.84342704999654","487.2","106.7835616","203","","","","","","1065.13612393568","213.4","","","","","","417.098153286365","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737595","B4I_2025_NY_5363_subplot_1","1","5","5363","15","13","test","","","","","","","","","","","","","","","","","","","8","21","73","86","74","","","9","17","64","75","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737596","B4I_2025_NY_5363_subplot_2","1","5","5363","15","13","test","","","","","","","","","","","","","","","","","","","7","17","63","82","88","","","13","23","78","73","76","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737597","B4I_2025_NY_5363_subplot_3","1","5","5363","15","13","test","","","","","","","","","","","","","","","","","","","6","19","71","89","85","","","14","24","81","78","65","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515388","IL20-6928","","plot","734994","B4I_2025_NY_5364","1","5","5364","15","14","test","","733434","NDP170156Y","","100","10","100","8.71091928520328","611.3","128.6947368","169","9","200","174","8.43420412317294","514.3","108.2736842","202","","","","","","1045.25799802145","199.4","","","","","","420.654554079458","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515388","IL20-6928","","subplot","737463","B4I_2025_NY_5364_subplot_1","1","5","5364","15","14","test","","","","","","","","","","","","","","","","","","","5","25","77","99","24","","","18","23","81","89","18","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515388","IL20-6928","","subplot","737464","B4I_2025_NY_5364_subplot_2","1","5","5364","15","14","test","","","","","","","","","","","","","","","","","","","9","25","81","93","32","","","21","23","87","101","21","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515388","IL20-6928","","subplot","737465","B4I_2025_NY_5364_subplot_3","1","5","5364","15","14","test","","","","","","","","","","","","","","","","","","","2","18","82","86","45","","","9","26","77","95","37","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704477","IL23-1608","IL23-1608","plot","734912","B4I_2025_NY_5365","1","5","5365","15","15","test","","733363","NDP250165Y","","100","10","100","8.68751486677591","529.4","114.4648649","169","8","201","172","8.89298202643979","652","140.972973","200","","","","","","1049.81177254237","220.8","","","","","","461.699569787418","19.3",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704477","IL23-1608","IL23-1608","subplot","737406","B4I_2025_NY_5365_subplot_1","1","5","5365","15","15","test","","","","","","","","","","","","","","","","","","","4","15","69","85","29","","","11","20","61","79","37","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704477","IL23-1608","IL23-1608","subplot","737407","B4I_2025_NY_5365_subplot_2","1","5","5365","15","15","test","","","","","","","","","","","","","","","","","","","10","18","81","93","32","","","12","24","67","81","26","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704477","IL23-1608","IL23-1608","subplot","737408","B4I_2025_NY_5365_subplot_3","1","5","5365","15","15","test","","","","","","","","","","","","","","","","","","","8","19","79","86","60","","","24","23","72","92","53","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507862","IL19-511","","plot","735040","B4I_2025_NY_5366","1","5","5366","15","16","test","","733348","NDP170057G","","100","10","100","8.37255311115352","555","116.8421053","171","9","197","172","8.73511084442359","361.9","76.18947368","199","","","","","","1005.05168098596","172.4","","","","","","436.264623427874","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507862","IL19-511","","subplot","736926","B4I_2025_NY_5366_subplot_1","1","5","5366","15","16","test","","","","","","","","","","","","","","","","","","","5","14","71","74","35","","","17","20","82","102","32","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507862","IL19-511","","subplot","736927","B4I_2025_NY_5366_subplot_2","1","5","5366","15","16","test","","","","","","","","","","","","","","","","","","","8","16","64","79","40","","","15","23","87","99","44","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507862","IL19-511","","subplot","736928","B4I_2025_NY_5366_subplot_3","1","5","5366","15","16","test","","","","","","","","","","","","","","","","","","","4","17","67","76","36","","","17","22","83","97","41","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704698","IL23-509","IL23-509","plot","734761","B4I_2025_NY_5367","1","5","5367","15","17","test","","733408","NDP250110G","","60","5","60","9.24819045025718","615.6","129.6","174","9","201","179","","101.8","21.43157895","218","","","","","","884.18180934","","","","","","","403.009006739153","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704698","IL23-509","IL23-509","subplot","737598","B4I_2025_NY_5367_subplot_1","1","5","5367","15","17","test","","","","","","","","","","","","","","","","","","","3","14","63","83","32","","","12","17","77","100","41","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704698","IL23-509","IL23-509","subplot","737599","B4I_2025_NY_5367_subplot_2","1","5","5367","15","17","test","","","","","","","","","","","","","","","","","","","7","16","65","82","32","","","25","23","77","100","39","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704698","IL23-509","IL23-509","subplot","737600","B4I_2025_NY_5367_subplot_3","1","5","5367","15","17","test","","","","","","","","","","","","","","","","","","","10","15","69","81","32","","","19","21","79","99","42","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704695","IL23-1409","IL23-1409","plot","734788","B4I_2025_NY_5368","1","5","5368","15","18","test","","733452","NDP170094Y","","60","5","60","8.59191121413575","310.8","72.06956522","173","9","201","172","8.7162637333034","443.8","102.9101449","201","","","","","","1044.47591749777","211.4","","","","","","427.548456496121","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704695","IL23-1409","IL23-1409","subplot","737529","B4I_2025_NY_5368_subplot_1","1","5","5368","15","18","test","","","","","","","","","","","","","","","","","","","7","20","75","79","30","","","19","11","62","77","26","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704695","IL23-1409","IL23-1409","subplot","737530","B4I_2025_NY_5368_subplot_2","1","5","5368","15","18","test","","","","","","","","","","","","","","","","","","","11","20","76","79","28","","","27","19","68","92","21","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704695","IL23-1409","IL23-1409","subplot","737531","B4I_2025_NY_5368_subplot_3","1","5","5368","15","18","test","","","","","","","","","","","","","","","","","","","4","21","74","77","68","","","13","16","62","92","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507640","IL19-5467","19-5467","plot","735110","B4I_2025_NY_5369","1","5","5369","15","19","test","","733366","NDP160129G","","60","5","60","8.53041044057325","500.8","108.2810811","169","3","201","172","8.90638931511255","474.4","102.572973","200","","","","","","1063.7106715095","180","","","","","","492.000047687634","20.3",""
