"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","plot","733893","B4I_2025_AL_1328","1","1","1328","9","8","test","","733436","NDP250073Y","","119","4","115","4","18","18","62","9","22","22","71",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","subplot","735549","B4I_2025_AL_1328_subplot_1","1","1","1328","9","8","test","","","","","","","","7","","18","49","10","","21","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","subplot","735550","B4I_2025_AL_1328_subplot_2","1","1","1328","9","8","test","","","","","","","","7","","15","57","7","","18","67",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","subplot","735551","B4I_2025_AL_1328_subplot_3","1","1","1328","9","8","test","","","","","","","","4","","18","62","9","","22","71",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","plot","733645","B4I_2025_AL_1329","1","1","1329","9","9","test","","733467","NDP250079Y","","119","4","115","4","16","16","50","9","20","20","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","subplot","736326","B4I_2025_AL_1329_subplot_1","1","1","1329","9","9","test","","","","","","","","5","","18","49","11","","25","71",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","subplot","736327","B4I_2025_AL_1329_subplot_2","1","1","1329","9","9","test","","","","","","","","5","","17","64","12","","22","96",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","subplot","736328","B4I_2025_AL_1329_subplot_3","1","1","1329","9","9","test","","","","","","","","4","","16","50","9","","20","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705038","IL23-2443","IL23-2443","plot","733546","B4I_2025_AL_1330","1","1","1330","9","10","test","","733311","NDP170054Y","","125","3","119","5","10","10","54","11","17","17","66",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705038","IL23-2443","IL23-2443","subplot","735963","B4I_2025_AL_1330_subplot_1","1","1","1330","9","10","test","","","","","","","","4","","12","30","11","","20","69",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705038","IL23-2443","IL23-2443","subplot","735964","B4I_2025_AL_1330_subplot_2","1","1","1330","9","10","test","","","","","","","","4","","10","55","11","","19","67",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705038","IL23-2443","IL23-2443","subplot","735965","B4I_2025_AL_1330_subplot_3","1","1","1330","9","10","test","","","","","","","","5","","10","54","11","","17","66",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704743","IL23-2134","IL23-2134","plot","733679","B4I_2025_AL_1331","1","1","1331","9","11","test","","733306","NDP250132Y","","122","4","115","3","18","18","57","15","21","21","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704743","IL23-2134","IL23-2134","subplot","736134","B4I_2025_AL_1331_subplot_1","1","1","1331","9","11","test","","","","","","","","6","","16","56","8","","20","66",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704743","IL23-2134","IL23-2134","subplot","736135","B4I_2025_AL_1331_subplot_2","1","1","1331","9","11","test","","","","","","","","3","","19","48","19","","21","64",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704743","IL23-2134","IL23-2134","subplot","736136","B4I_2025_AL_1331_subplot_3","1","1","1331","9","11","test","","","","","","","","3","","18","57","15","","21","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704933","IL23-415","IL23-415","plot","733652","B4I_2025_AL_1332","1","1","1332","9","12","test","","733368","NDP150119G","","122","4","115","5","11","11","43","9","18","18","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704933","IL23-415","IL23-415","subplot","735804","B4I_2025_AL_1332_subplot_1","1","1","1332","9","12","test","","","","","","","","4","","10","32","14","","18","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704933","IL23-415","IL23-415","subplot","735805","B4I_2025_AL_1332_subplot_2","1","1","1332","9","12","test","","","","","","","","2","","13","47","17","","18","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704933","IL23-415","IL23-415","subplot","735806","B4I_2025_AL_1332_subplot_3","1","1","1332","9","12","test","","","","","","","","5","","11","43","9","","18","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507646","IL19-7048","","plot","733670","B4I_2025_AL_1333","1","1","1333","9","13","test","","733340","NDP250076Y","","122","1","115","6","19","19","43","11","22","22","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507646","IL19-7048","","subplot","735525","B4I_2025_AL_1333_subplot_1","1","1","1333","9","13","test","","","","","","","","3","","17","40","10","","20","77",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507646","IL19-7048","","subplot","735526","B4I_2025_AL_1333_subplot_2","1","1","1333","9","13","test","","","","","","","","3","","16","45","9","","21","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507646","IL19-7048","","subplot","735527","B4I_2025_AL_1333_subplot_3","1","1","1333","9","13","test","","","","","","","","6","","19","43","11","","22","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544279","IL22-5365","","plot","733619","B4I_2025_AL_1334","1","1","1334","9","14","test","","733475","NDP250123Y","","122","4","115","3","15","15","55","7","22","22","93",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544279","IL22-5365","","subplot","736383","B4I_2025_AL_1334_subplot_1","1","1","1334","9","14","test","","","","","","","","4","","15","50","11","","23","84",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544279","IL22-5365","","subplot","736384","B4I_2025_AL_1334_subplot_2","1","1","1334","9","14","test","","","","","","","","2","","18","44","7","","22","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544279","IL22-5365","","subplot","736385","B4I_2025_AL_1334_subplot_3","1","1","1334","9","14","test","","","","","","","","3","","15","55","7","","22","93",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","plot","733760","B4I_2025_AL_1335","1","1","1335","9","15","test","","733320","NDP250108G","","122","3","115","5","11","11","45","5","20","20","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","subplot","735972","B4I_2025_AL_1335_subplot_1","1","1","1335","9","15","test","","","","","","","","4","","13","53","15","","22","71",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","subplot","735973","B4I_2025_AL_1335_subplot_2","1","1","1335","9","15","test","","","","","","","","4","","11","56","12","","19","83",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","subplot","735974","B4I_2025_AL_1335_subplot_3","1","1","1335","9","15","test","","","","","","","","5","","11","45","5","","20","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704688","IL23-259","IL23-259","plot","733554","B4I_2025_AL_1336","1","1","1336","9","16","test","","733368","NDP150119G","","122","4","115","3","11","11","30","11","22","22","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704688","IL23-259","IL23-259","subplot","736587","B4I_2025_AL_1336_subplot_1","1","1","1336","9","16","test","","","","","","","","3","","10","38","11","","19","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704688","IL23-259","IL23-259","subplot","736588","B4I_2025_AL_1336_subplot_2","1","1","1336","9","16","test","","","","","","","","5","","10","39","7","","24","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704688","IL23-259","IL23-259","subplot","736589","B4I_2025_AL_1336_subplot_3","1","1","1336","9","16","test","","","","","","","","3","","11","30","11","","22","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","plot","733574","B4I_2025_AL_1337","1","1","1337","9","17","test","","733286","NDP250091Y","","122","8","115","2","12","12","42","11","22","22","91",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","subplot","735852","B4I_2025_AL_1337_subplot_1","1","1","1337","9","17","test","","","","","","","","4","","11","53","7","","24","88",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","subplot","735853","B4I_2025_AL_1337_subplot_2","1","1","1337","9","17","test","","","","","","","","3","","9","43","14","","22","89",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","subplot","735854","B4I_2025_AL_1337_subplot_3","1","1","1337","9","17","test","","","","","","","","2","","12","42","11","","22","91",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704646","IL23-1348","IL23-1348","plot","733711","B4I_2025_AL_1338","1","1","1338","9","18","test","","733381","NDP150070G","","122","5","115","6","13","13","45","17","22","22","89",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704646","IL23-1348","IL23-1348","subplot","736440","B4I_2025_AL_1338_subplot_1","1","1","1338","9","18","test","","","","","","","","4","","17","40","14","","23","91",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704646","IL23-1348","IL23-1348","subplot","736441","B4I_2025_AL_1338_subplot_2","1","1","1338","9","18","test","","","","","","","","3","","12","42","16","","22","95",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704646","IL23-1348","IL23-1348","subplot","736442","B4I_2025_AL_1338_subplot_3","1","1","1338","9","18","test","","","","","","","","6","","13","45","17","","22","89",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","plot","733739","B4I_2025_AL_1339","1","1","1339","9","19","test","","733419","NDP250043Y","","122","5","115","4","18","18","55","13","22","22","97",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","subplot","735612","B4I_2025_AL_1339_subplot_1","1","1","1339","9","19","test","","","","","","","","2","","16","57","18","","23","97",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","subplot","735613","B4I_2025_AL_1339_subplot_2","1","1","1339","9","19","test","","","","","","","","2","","16","45","11","","19","99",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544498","IL22-5335","","subplot","735614","B4I_2025_AL_1339_subplot_3","1","1","1339","9","19","test","","","","","","","","4","","18","55","13","","22","97",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","plot","733850","B4I_2025_AL_1340","1","1","1340","9","20","test","","733369","NDP170101G","","119","6","115","2","10","10","50","11","25","25","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","subplot","736044","B4I_2025_AL_1340_subplot_1","1","1","1340","9","20","test","","","","","","","","4","","10","50","8","","24","92",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","subplot","736045","B4I_2025_AL_1340_subplot_2","1","1","1340","9","20","test","","","","","","","","2","","12","48","16","","25","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705004","IL23-1621","IL23-1621","subplot","736046","B4I_2025_AL_1340_subplot_3","1","1","1340","9","20","test","","","","","","","","2","","10","50","11","","25","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","plot","733778","B4I_2025_AL_1341","1","1","1341","8","21","test","","733413","NDP250153Y","","119","5","115","2","17","17","50","21","27","27","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","subplot","736236","B4I_2025_AL_1341_subplot_1","1","1","1341","8","21","test","","","","","","","","5","","19","48","15","","28","84",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","subplot","736237","B4I_2025_AL_1341_subplot_2","1","1","1341","8","21","test","","","","","","","","7","","16","51","12","","24","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","subplot","736238","B4I_2025_AL_1341_subplot_3","1","1","1341","8","21","test","","","","","","","","2","","17","50","21","","27","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704638","IL23-1259","IL23-1259","plot","733751","B4I_2025_AL_1342","1","1","1342","9","22","test","","733358","NDP250151Y","","128","7","119","5","14","14","45","11","21","21","73",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704638","IL23-1259","IL23-1259","subplot","735891","B4I_2025_AL_1342_subplot_1","1","1","1342","9","22","test","","","","","","","","1","","13","49","10","","23","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704638","IL23-1259","IL23-1259","subplot","735892","B4I_2025_AL_1342_subplot_2","1","1","1342","9","22","test","","","","","","","","5","","12","45","11","","21","73",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704638","IL23-1259","IL23-1259","subplot","735893","B4I_2025_AL_1342_subplot_3","1","1","1342","9","22","test","","","","","","","","5","","14","45","11","","21","73",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543876","IL22-6264","","plot","733769","B4I_2025_AL_1343","1","1","1343","9","23","test","","733314","NDP250145G","","125","4","119","10","12","12","50","6","18","18","83",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543876","IL22-6264","","subplot","735591","B4I_2025_AL_1343_subplot_1","1","1","1343","9","23","test","","","","","","","","4","","10","42","9","","22","72",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543876","IL22-6264","","subplot","735592","B4I_2025_AL_1343_subplot_2","1","1","1343","9","23","test","","","","","","","","2","","13","48","10","","20","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543876","IL22-6264","","subplot","735593","B4I_2025_AL_1343_subplot_3","1","1","1343","9","23","test","","","","","","","","10","","12","50","6","","18","83",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704530","IL23-612","IL23-612","plot","733720","B4I_2025_AL_1344","1","1","1344","9","24","test","","733507","NDP250049Y","","122","4","115","6","16","16","44","12","22","22","90",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704530","IL23-612","IL23-612","subplot","736302","B4I_2025_AL_1344_subplot_1","1","1","1344","9","24","test","","","","","","","","6","","11","48","12","","18","90",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704530","IL23-612","IL23-612","subplot","736303","B4I_2025_AL_1344_subplot_2","1","1","1344","9","24","test","","","","","","","","6","","17","40","7","","23","95",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704530","IL23-612","IL23-612","subplot","736304","B4I_2025_AL_1344_subplot_3","1","1","1344","9","24","test","","","","","","","","6","","16","44","12","","22","90",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704844","IL23-1806","IL23-1806","plot","733662","B4I_2025_AL_1345","1","1","1345","9","25","test","","733351","NDP250064Y","","122","5","115","3","15","15","54","14","18","18","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704844","IL23-1806","IL23-1806","subplot","736056","B4I_2025_AL_1345_subplot_1","1","1","1345","9","25","test","","","","","","","","1","","13","48","8","","18","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704844","IL23-1806","IL23-1806","subplot","736057","B4I_2025_AL_1345_subplot_2","1","1","1345","9","25","test","","","","","","","","7","","11","44","11","","21","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704844","IL23-1806","IL23-1806","subplot","736058","B4I_2025_AL_1345_subplot_3","1","1","1345","9","25","test","","","","","","","","3","","15","54","14","","18","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530689","IL21-7822","","plot","733864","B4I_2025_AL_1346","1","1","1346","9","26","test","","733329","ND VICTORY","","119","4","115","4","13","13","59","11","25","25","81",""
