studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Heading date - Julian day|CO_350:0000270,Lodging severity - 0-9 Rating|CO_350:0005007,Maturity date - Julian day|CO_350:0000271,Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014,Pea Maturity Date - Julian Day|CO_xxx:0003015,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Pea Plant Height - cm|timepoint 2|COMP:0000123,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Plant height - cm|timepoint 2|COMP:0000115,Plant height - cm|timepoint 3|COMP:0000116,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530621,IL21-5917,,subplot,740857,B4I_2025_ND_4340_subplot_1,1,4,4340,9,20,test,,,,,,,,,,13,23,72,78,10,23,74,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530621,IL21-5917,,subplot,740858,B4I_2025_ND_4340_subplot_2,1,4,4340,9,20,test,,,,,,,,,,4,25,75,83,15,24,78,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530621,IL21-5917,,subplot,740859,B4I_2025_ND_4340_subplot_3,1,4,4340,9,20,test,,,,,,,,,,4,26,69,69,8,30,79,80,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704449,IL23-723,IL23-723,plot,734435,B4I_2025_ND_4341,1,4,4341,9,21,test,,733355,NDP250188G,,178,4,210,189,221,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704449,IL23-723,IL23-723,subplot,740815,B4I_2025_ND_4341_subplot_1,1,4,4341,9,21,test,,,,,,,,,,7,16,63,77,22,33,71,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704449,IL23-723,IL23-723,subplot,740816,B4I_2025_ND_4341_subplot_2,1,4,4341,9,21,test,,,,,,,,,,6,16,65,84,9,27,71,78,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704449,IL23-723,IL23-723,subplot,740817,B4I_2025_ND_4341_subplot_3,1,4,4341,9,21,test,,,,,,,,,,5,17,63,88,11,28,75,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544279,IL22-5365,,plot,734702,B4I_2025_ND_4342,1,4,4342,9,22,test,,733433,NDP250070Y,,175,8,208,183,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544279,IL22-5365,,subplot,740890,B4I_2025_ND_4342_subplot_1,1,4,4342,9,22,test,,,,,,,,,,6,22,72,75,12,36,72,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544279,IL22-5365,,subplot,740891,B4I_2025_ND_4342_subplot_2,1,4,4342,9,22,test,,,,,,,,,,10,24,80,81,10,34,74,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544279,IL22-5365,,subplot,740892,B4I_2025_ND_4342_subplot_3,1,4,4342,9,22,test,,,,,,,,,,4,25,72,84,7,35,76,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704643,IL23-4835,IL23-4835,plot,734539,B4I_2025_ND_4343,1,4,4343,9,23,test,,733472,NDP250048Y,,178,6,208,183,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704643,IL23-4835,IL23-4835,subplot,741433,B4I_2025_ND_4343_subplot_1,1,4,4343,9,23,test,,,,,,,,,,5,22,71,72,19,29,68,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704643,IL23-4835,IL23-4835,subplot,741434,B4I_2025_ND_4343_subplot_2,1,4,4343,9,23,test,,,,,,,,,,10,20,74,75,16,28,69,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704643,IL23-4835,IL23-4835,subplot,741435,B4I_2025_ND_4343_subplot_3,1,4,4343,9,23,test,,,,,,,,,,9,24,74,79,8,25,78,83,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,plot,734520,B4I_2025_ND_4344,1,4,4344,9,24,test,,733331,NDP170181Y,,179,4,217,184,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,subplot,741532,B4I_2025_ND_4344_subplot_1,1,4,4344,9,24,test,,,,,,,,,,3,23,72,73,16,23,67,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,subplot,741533,B4I_2025_ND_4344_subplot_2,1,4,4344,9,24,test,,,,,,,,,,10,24,70,75,12,22,57,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704746,IL23-1432,IL23-1432,subplot,741534,B4I_2025_ND_4344_subplot_3,1,4,4344,9,24,test,,,,,,,,,,10,26,72,81,7,23,78,86,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544103,IL22-2362,,plot,734582,B4I_2025_ND_4345,1,4,4345,9,25,test,,733295,NDP250183G,,177,4,210,184,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544103,IL22-2362,,subplot,740827,B4I_2025_ND_4345_subplot_1,1,4,4345,9,25,test,,,,,,,,,,6,23,68,77,15,25,69,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544103,IL22-2362,,subplot,740828,B4I_2025_ND_4345_subplot_2,1,4,4345,9,25,test,,,,,,,,,,8,20,62,87,11,23,67,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544103,IL22-2362,,subplot,740829,B4I_2025_ND_4345_subplot_3,1,4,4345,9,25,test,,,,,,,,,,7,21,69,81,14,24,76,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",514616,IL20-5913,IL2020-5913,plot,734660,B4I_2025_ND_4346,1,4,4346,9,26,test,,733330,NDP170056G,,178,3,210,181,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",514616,IL20-5913,IL2020-5913,subplot,741610,B4I_2025_ND_4346_subplot_1,1,4,4346,9,26,test,,,,,,,,,,6,20,66,82,10,25,67,68,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",514616,IL20-5913,IL2020-5913,subplot,741611,B4I_2025_ND_4346_subplot_2,1,4,4346,9,26,test,,,,,,,,,,8,19,65,75,15,28,66,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",514616,IL20-5913,IL2020-5913,subplot,741612,B4I_2025_ND_4346_subplot_3,1,4,4346,9,26,test,,,,,,,,,,4,21,66,75,7,27,65,68,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,plot,734341,B4I_2025_ND_4347,1,4,4347,9,27,test,,733464,NDP250118G,,179,3,213,184,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,subplot,740554,B4I_2025_ND_4347_subplot_1,1,4,4347,9,27,test,,,,,,,,,,7,21,73,78,8,27,72,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,subplot,740555,B4I_2025_ND_4347_subplot_2,1,4,4347,9,27,test,,,,,,,,,,7,20,72,79,11,26,77,83,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,subplot,740556,B4I_2025_ND_4347_subplot_3,1,4,4347,9,27,test,,,,,,,,,,8,19,70,75,14,24,77,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530915,IL21-5955,,plot,734319,B4I_2025_ND_4348,1,4,4348,9,28,test,,733292,NDP170017G,,180,2,218,183,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530915,IL21-5955,,subplot,741517,B4I_2025_ND_4348_subplot_1,1,4,4348,9,28,test,,,,,,,,,,9,21,65,68,9,24,70,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530915,IL21-5955,,subplot,741518,B4I_2025_ND_4348_subplot_2,1,4,4348,9,28,test,,,,,,,,,,11,20,62,77,19,18,69,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530915,IL21-5955,,subplot,741519,B4I_2025_ND_4348_subplot_3,1,4,4348,9,28,test,,,,,,,,,,2,20,65,69,19,22,76,80,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704469,IL23-2034,IL23-2034,plot,734472,B4I_2025_ND_4349,1,4,4349,9,29,test,,733496,NDP250176Y,,180,2,214,181,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704469,IL23-2034,IL23-2034,subplot,740932,B4I_2025_ND_4349_subplot_1,1,4,4349,9,29,test,,,,,,,,,,6,22,59,52,13,25,67,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704469,IL23-2034,IL23-2034,subplot,740933,B4I_2025_ND_4349_subplot_2,1,4,4349,9,29,test,,,,,,,,,,10,22,62,67,14,23,59,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704469,IL23-2034,IL23-2034,subplot,740934,B4I_2025_ND_4349_subplot_3,1,4,4349,9,29,test,,,,,,,,,,7,22,67,68,17,24,66,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704534,IL23-2843,IL23-2843,plot,734487,B4I_2025_ND_4350,1,4,4350,9,30,test,,733470,NDP250184G,,181,3,217,187,221,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704534,IL23-2843,IL23-2843,subplot,740563,B4I_2025_ND_4350_subplot_1,1,4,4350,9,30,test,,,,,,,,,,8,20,56,62,18,22,72,77,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704534,IL23-2843,IL23-2843,subplot,740564,B4I_2025_ND_4350_subplot_2,1,4,4350,9,30,test,,,,,,,,,,3,19,60,76,16,22,60,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704534,IL23-2843,IL23-2843,subplot,740565,B4I_2025_ND_4350_subplot_3,1,4,4350,9,30,test,,,,,,,,,,7,18,56,70,8,22,69,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,plot,734474,B4I_2025_ND_4351,1,4,4351,9,31,test,,733354,NDP150228Y,,181,3,217,181,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,subplot,740521,B4I_2025_ND_4351_subplot_1,1,4,4351,9,31,test,,,,,,,,,,4,23,73,63,18,25,69,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,subplot,740522,B4I_2025_ND_4351_subplot_2,1,4,4351,9,31,test,,,,,,,,,,7,23,71,74,16,28,60,80,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,subplot,740523,B4I_2025_ND_4351_subplot_3,1,4,4351,9,31,test,,,,,,,,,,4,24,69,68,11,25,72,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,plot,734653,B4I_2025_ND_4352,1,4,4352,9,32,test,,733349,NDP250041Y,,179,5,213,188,222,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,subplot,740593,B4I_2025_ND_4352_subplot_1,1,4,4352,9,32,test,,,,,,,,,,7,22,67,79,10,27,70,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,subplot,740594,B4I_2025_ND_4352_subplot_2,1,4,4352,9,32,test,,,,,,,,,,12,23,72,82,6,23,79,86,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704760,IL23-3830,IL23-3830,subplot,740595,B4I_2025_ND_4352_subplot_3,1,4,4352,9,32,test,,,,,,,,,,8,24,67,90,8,26,82,92,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704755,IL23-1163,IL23-1163,plot,734597,B4I_2025_ND_4353,1,4,4353,9,33,test,,733472,NDP250048Y,,178,3,211,184,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704755,IL23-1163,IL23-1163,subplot,741100,B4I_2025_ND_4353_subplot_1,1,4,4353,9,33,test,,,,,,,,,,9,18,60,73,11,27,74,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704755,IL23-1163,IL23-1163,subplot,741101,B4I_2025_ND_4353_subplot_2,1,4,4353,9,33,test,,,,,,,,,,2,22,65,76,16,24,75,78,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704755,IL23-1163,IL23-1163,subplot,741102,B4I_2025_ND_4353_subplot_3,1,4,4353,9,33,test,,,,,,,,,,4,21,68,74,19,27,77,78,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,plot,734561,B4I_2025_ND_4354,1,4,4354,9,34,test,,733373,NDP121714R,,176,1,208,185,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,741223,B4I_2025_ND_4354_subplot_1,1,4,4354,9,34,test,,,,,,,,,,8,18,61,57,16,31,68,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,741224,B4I_2025_ND_4354_subplot_2,1,4,4354,9,34,test,,,,,,,,,,5,18,64,69,12,25,59,65,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,741225,B4I_2025_ND_4354_subplot_3,1,4,4354,9,34,test,,,,,,,,,,5,18,61,64,9,22,66,66,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507646,IL19-7048,,plot,734542,B4I_2025_ND_4355,1,4,4355,9,35,test,,733385,NDP121711R,,177,2,211,186,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507646,IL19-7048,,subplot,740482,B4I_2025_ND_4355_subplot_1,1,4,4355,9,35,test,,,,,,,,,,5,14,58,75,9,23,71,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507646,IL19-7048,,subplot,740483,B4I_2025_ND_4355_subplot_2,1,4,4355,9,35,test,,,,,,,,,,4,14,60,78,17,25,63,67,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507646,IL19-7048,,subplot,740484,B4I_2025_ND_4355_subplot_3,1,4,4355,9,35,test,,,,,,,,,,6,16,54,71,10,26,65,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543791,IL22-4548,,plot,734620,B4I_2025_ND_4356,1,4,4356,9,36,test,,733425,NDP120181Y,,176,2,210,186,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543791,IL22-4548,,subplot,741325,B4I_2025_ND_4356_subplot_1,1,4,4356,9,36,test,,,,,,,,,,4,23,72,69,15,28,67,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543791,IL22-4548,,subplot,741326,B4I_2025_ND_4356_subplot_2,1,4,4356,9,36,test,,,,,,,,,,2,20,64,77,14,26,69,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543791,IL22-4548,,subplot,741327,B4I_2025_ND_4356_subplot_3,1,4,4356,9,36,test,,,,,,,,,,3,19,64,80,9,25,77,61,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530784,IL21-4020,,plot,734400,B4I_2025_ND_4357,1,4,4357,9,37,test,,733373,NDP121714R,,177,1,213,184,221,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530784,IL21-4020,,subplot,740866,B4I_2025_ND_4357_subplot_1,1,4,4357,9,37,test,,,,,,,,,,7,22,62,73,14,29,66,71,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530784,IL21-4020,,subplot,740867,B4I_2025_ND_4357_subplot_2,1,4,4357,9,37,test,,,,,,,,,,9,17,66,69,8,26,66,74,
