"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Above ground dry biomass - g|day 154|COMP:0000067","Above ground dry biomass - g|day 178|COMP:0000068","Above ground dry biomass - g|day 199|COMP:0000069","Above ground dry biomass - g|day 217|COMP:0000070","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Lodging severity - 0-9 Rating|CO_350:0005007","Pea above ground dry biomass - g|day 154|COMP:0000083","Pea above ground dry biomass - g|day 178|COMP:0000084","Pea above ground dry biomass - g|day 199|COMP:0000085","Pea above ground dry biomass - g|day 217|COMP:0000086","Pea grain weight - g|COMP:0000009","Pea grain yield - g/m2|COMP:0000049","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Weed above ground dry biomass - g|day 154|COMP:0000079","Weed above ground dry biomass - g|day 178|COMP:0000080","Weed above ground dry biomass - g|day 199|COMP:0000081","Weed above ground dry biomass - g|day 217|COMP:0000082","notes","SpringOatPeaIntercrop_2024_NY_AUSTRIAN FIELD PEAS","SpringOatPeaIntercrop_2024_NY_DS Admiral","SpringOatPeaIntercrop_2024_NY_Frostmaster Peas","SpringOatPeaIntercrop_2024_NY_Icicle Winter Peas","SpringOatPeaIntercrop_2024_NY_Maxum","SpringOatPeaIntercrop_2024_NY_ND Dawn","SpringOatPeaIntercrop_2024_NY_ND Victory","SpringOatPeaIntercrop_2024_NY_NDP140510Y","SpringOatPeaIntercrop_2024_NY_NDP150231Y","SpringOatPeaIntercrop_2024_NY_NDP150412G","SpringOatPeaIntercrop_2024_NY_Organic 4010","SpringOatPeaIntercrop_2024_NY_delta field pea"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","subplot","714543","SpringOatPeaIntercrop_2024_NY_71_subplot_1","1","2","71","8","10","test","","","252.4","","","","","","","16.6","","","","","4","15","61","30","44","32","30","92","112","112","","92.9","","","","","","","","","","","","1","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","subplot","714545","SpringOatPeaIntercrop_2024_NY_71_subplot_2","1","2","71","8","10","test","","","","","","","","","","","","","","","6","14","56","79","79","46","28","92","95","95","","","","","","","","","","","","","","1","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","subplot","714547","SpringOatPeaIntercrop_2024_NY_71_subplot_3","1","2","71","8","10","test","","","","","145.2","","","","","","","36.3","","","4","15","55","86","70","13","21","79","36","90","","","","228.1","","","","","","","","","","1","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","plot","711325","SpringOatPeaIntercrop_2024_NY_72","1","2","72","8","9","test","","","","","","51","24","2","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","subplot","713781","SpringOatPeaIntercrop_2024_NY_72_subplot_1","1","2","72","8","9","test","","","184.9","","","","","","","0","","","","","0","0","0","0","0","27","26","88","118","118","","116.8","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","subplot","713783","SpringOatPeaIntercrop_2024_NY_72_subplot_2","1","2","72","8","9","test","","","","","","","","","","","","","","","0","0","0","0","0","35","27","100","100","113","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201753","IL15-5752","","","subplot","713785","SpringOatPeaIntercrop_2024_NY_72_subplot_3","1","2","72","8","9","test","","","","","150","","","","","","","0","","","0","0","0","0","0","17","26","90","98","98","","","","246.4","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","plot","711189","SpringOatPeaIntercrop_2024_NY_73","1","2","73","8","8","test","","","","","","250","103","7","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","subplot","714074","SpringOatPeaIntercrop_2024_NY_73_subplot_1","1","2","73","8","8","test","","","","359.3","","","","","","","0","","","","0","0","0","","0","32","31","90","97","93","","","180.5","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","subplot","714075","SpringOatPeaIntercrop_2024_NY_73_subplot_2","1","2","73","8","8","test","","","","","","","","","","","","","","","0","0","0","0","0","33","33","93","100","72","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","subplot","714076","SpringOatPeaIntercrop_2024_NY_73_subplot_3","1","2","73","8","8","test","","","222.1","","","","","","","0","","","","","0","0","0","0","0","19","29","98","96","107","","90.4","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","plot","711308","SpringOatPeaIntercrop_2024_NY_74","1","2","74","8","7","test","","","","","","184","68","6","","","","","4","2","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","subplot","714519","SpringOatPeaIntercrop_2024_NY_74_subplot_1","1","2","74","8","7","test","","","","334.2","","","","","","","13.9","","","","0","13","49","69","0","25","26","90","94","111","","","143.8","","","1","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","subplot","714521","SpringOatPeaIntercrop_2024_NY_74_subplot_2","1","2","74","8","7","test","","","","","","","","","","","","","","","0","10","55","81","0","30","32","92","98","93","","","","","","1","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","85346","HORSEPOWER","Horsepower,SD081936","","subplot","714523","SpringOatPeaIntercrop_2024_NY_74_subplot_3","1","2","74","8","7","test","","","279","","","","","","","13.3","","","","","5","12","75","93","0","29","33","92","108","97","","64.2","","","","1","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","plot","711221","SpringOatPeaIntercrop_2024_NY_75","1","2","75","8","6","test","","","","","","210","72","3","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","subplot","713646","SpringOatPeaIntercrop_2024_NY_75_subplot_1","1","2","75","8","6","test","","32","","","","","","","0","","","","","","0","0","0","0","0","31","26","103","129","129","9","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","subplot","713648","SpringOatPeaIntercrop_2024_NY_75_subplot_2","1","2","75","8","6","test","","","","","","","","","","","","","","","0","0","0","0","0","28","23","98","133","132","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","subplot","713650","SpringOatPeaIntercrop_2024_NY_75_subplot_3","1","2","75","8","6","test","","","","367.3","","","","","","","0","","","","0","0","0","0","0","13","21","103","129","131","","","169.7","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","plot","711181","SpringOatPeaIntercrop_2024_NY_76","1","2","76","8","5","test","","","","","","226","100","3","","","","","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","subplot","714282","SpringOatPeaIntercrop_2024_NY_76_subplot_1","1","2","76","8","5","test","","12.5","","","","","","","4.4","","","","","","2","19","53","92","94","14","26","104","122","132","7.4","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","subplot","714284","SpringOatPeaIntercrop_2024_NY_76_subplot_2","1","2","76","8","5","test","","","","","","","","","","","","","","","1","19","81","79","77","20","33","105","129","132","","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510820","ND170376","ND170376","","subplot","714286","SpringOatPeaIntercrop_2024_NY_76_subplot_3","1","2","76","8","5","test","","","","333.3","","","","","","","25.4","","","","9","18","64","95","92","19","25","92","126","124","","","68.5","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","plot","711167","SpringOatPeaIntercrop_2024_NY_77","1","2","77","8","4","check","","","","","","300","150","5","","","","","5","3","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","subplot","714211","SpringOatPeaIntercrop_2024_NY_77_subplot_1","1","2","77","8","4","check","","","","455.6","","","","","","","26.9","","","","6","19","74","65","68","21","27","110","105","112","","","104","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","subplot","714213","SpringOatPeaIntercrop_2024_NY_77_subplot_2","1","2","77","8","4","check","","","","","","","","","","","","","","","0","12","84","0","80","37","30","109","107","122","","","","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","subplot","714215","SpringOatPeaIntercrop_2024_NY_77_subplot_3","1","2","77","8","4","check","","","186.8","","","","","","","5.2","","","","","2","20","57","69","54","27","30","100","108","112","","108.9","","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","plot","711243","SpringOatPeaIntercrop_2024_NY_78","1","2","78","8","3","check","","","","","","1","0","4","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","subplot","713865","SpringOatPeaIntercrop_2024_NY_78_subplot_1","1","2","78","8","3","check","","","","428.2","","","","","","","0","","","","0","0","0","0","0","32","26","105","113","126","","","122.8","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","subplot","713867","SpringOatPeaIntercrop_2024_NY_78_subplot_2","1","2","78","8","3","check","","","","","","","","","","","","","","","0","0","0","0","0","40","26","111","114","118","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","","subplot","713869","SpringOatPeaIntercrop_2024_NY_78_subplot_3","1","2","78","8","3","check","","","313.9","","","","","","","0","","","","","0","0","0","0","0","38","30","100","116","115","","93","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","plot","711281","SpringOatPeaIntercrop_2024_NY_79","1","2","79","8","2","test","","","","","","168","60","6","","","","","66","24","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","subplot","714311","SpringOatPeaIntercrop_2024_NY_79_subplot_1","1","2","79","8","2","test","","","","462.2","","","","","","","33.8","","","","11","15","85","91","102","27","28","93","115","108","","","75.8","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","subplot","714313","SpringOatPeaIntercrop_2024_NY_79_subplot_2","1","2","79","8","2","test","","","","","","","","","","","","","","","4","21","87","100","107","19","29","99","109","112","","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","subplot","714315","SpringOatPeaIntercrop_2024_NY_79_subplot_3","1","2","79","8","2","test","","34.8","","","","","","","9.3","","","","","","3","18","76","92","107","9","26","91","113","110","5","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102120","WARRIOR","SD120419","","subplot","714578","SpringOatPeaIntercrop_2024_NY_7_subplot_1","1","1","7","1","7","test","","30.2","","","","","","","0","","","","","","0","0","0","0","0","34","27","84","105","112","14","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102120","WARRIOR","SD120419","","subplot","714580","SpringOatPeaIntercrop_2024_NY_7_subplot_2","1","1","7","1","7","test","","","","","","","","","","","","","","","0","0","0","0","0","16","23","81","107","111","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102120","WARRIOR","SD120419","","subplot","714582","SpringOatPeaIntercrop_2024_NY_7_subplot_3","1","1","7","1","7","test","","","","","368","","","","","","","0","","","0","0","0","0","0","23","26","92","115","115","","","","200.5","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102120","WARRIOR","SD120419","","plot","711165","SpringOatPeaIntercrop_2024_NY_8","1","1","8","1","8","test","","","","","","360","130","1","","","","","22","8","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","plot","711326","SpringOatPeaIntercrop_2024_NY_80","1","2","80","8","1","test","","","","","","266","98","6","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","subplot","714537","SpringOatPeaIntercrop_2024_NY_80_subplot_1","1","2","80","8","1","test","","","","251.4","","","","","","","0","","","","0","0","0","0","0","29","27","90","113","121","","","214.3","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","subplot","714539","SpringOatPeaIntercrop_2024_NY_80_subplot_2","1","2","80","8","1","test","","","","","","","","","","","","","","","0","0","0","0","0","8","28","95","117","111","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531128","OT3120","","","subplot","714541","SpringOatPeaIntercrop_2024_NY_80_subplot_3","1","2","80","8","1","test","","31","","","","","","","0","","","","","","0","0","0","0","0","38","26","91","111","117","7","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","plot","711188","SpringOatPeaIntercrop_2024_NY_81","1","2","81","9","1","test","","","","","","264","133","1","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","subplot","714466","SpringOatPeaIntercrop_2024_NY_81_subplot_1","1","2","81","9","1","test","","","279.4","","","","","","","0","","","","","0","0","0","0","0","32","27","103","109","112","","126.1","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","subplot","714468","SpringOatPeaIntercrop_2024_NY_81_subplot_2","1","2","81","9","1","test","","","","","","","","","","","","","","","0","0","0","0","0","34","29","107","113","112","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","subplot","714470","SpringOatPeaIntercrop_2024_NY_81_subplot_3","1","2","81","9","1","test","","","","","369.3","","","","","","","0","","","0","0","0","0","0","28","26","95","116","107","","","","177.1","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","plot","711200","SpringOatPeaIntercrop_2024_NY_82","1","2","82","9","2","test","","","","","","310","137","4","","","","","1","0","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","subplot","713871","SpringOatPeaIntercrop_2024_NY_82_subplot_1","1","2","82","9","2","test","","","272.3","","","","","","","4.1","","","","","0","15","42","0","0","38","32","102","119","106","","105.4","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","subplot","713873","SpringOatPeaIntercrop_2024_NY_82_subplot_2","1","2","82","9","2","test","","","","","","","","","","","","","","","3","16","41","0","0","51","36","105","114","114","","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510806","SD180580","SD180580","","subplot","713875","SpringOatPeaIntercrop_2024_NY_82_subplot_3","1","2","82","9","2","test","","","","","223","","","","","","","0","","","0","12","50","0","0","24","24","91","115","114","","","","312","","","","","1","","","","","","","",""
